customer_id,customer_name,email,city,state,country,registration_date
ae3ac2d7-77cf-4ed4-98f4-6f4b6f2be6ed,Customer_4608,user10942@example.com,Chennai,Tamil Nadu,India,2021-08-25
5780b557-bf30-445b-9e4b-f8fdab0ff5b2,Customer_1964,user40007@example.com,Delhi,Delhi,India,2021-12-25
d40bea67-3f76-42d3-ac36-9f53953421ec,Customer_6413,user19287@example.com,Delhi,Delhi,India,2020-02-02
bc8c9453-74ab-4866-987b-4602f997ce2a,Customer_8953,user38080@example.com,Chennai,Tamil Nadu,India,2020-10-12
c7ddf4ff-2986-4553-82e0-efdd71423e2b,Customer_8744,user41850@example.com,Bangalore,Karnataka,India,2022-01-10
21fd746b-faac-46cb-a9c4-aec41b97ca10,Customer_7669,user34957@example.com,Ahmedabad,Gujarat,India,2022-04-06
8e9d8cd4-4f59-4499-b7bf-dd203c5bd63a,Customer_8062,user56438@example.com,Delhi,Delhi,India,2020-04-09
fa973049-0d0e-4b60-b239-46eee1fbd75c,Customer_8651,user17100@example.com,Pune,Maharashtra,India,2021-02-24
a7c2c9b2-dce6-4074-950e-8770c2e1ee59,Customer_7596,user54473@example.com,Delhi,Delhi,India,2020-03-03
7c931aa6-8189-4ad4-b87a-2d956cc2c1e1,Customer_4139,user34931@example.com,Delhi,Delhi,India,2020-09-11
ae0e1c3c-5d3d-4f57-9910-5526e7a54aba,Customer_7912,user34050@example.com,Ahmedabad,Gujarat,India,2020-05-23
7503e9a5-48aa-4259-b26c-ae021a86bd20,Customer_5092,user19880@example.com,Kolkata,West Bengal,India,2021-04-18
cd4e773b-c0a2-48b5-bb1a-9df4ef266cd7,Customer_2604,user16630@example.com,Ahmedabad,Gujarat,India,2022-04-07
22aab822-35fe-4dd2-aa22-e41cfbbb8e38,Customer_4872,user31798@example.com,Mumbai,Maharashtra,India,2020-04-05
fef304a5-c20a-4609-98b5-9a24f6c06f4f,Customer_8886,user38016@example.com,Pune,Maharashtra,India,2021-05-12
526fccd3-960a-4932-9666-36ff90a833b2,Customer_3697,user59672@example.com,Pune,Maharashtra,India,2020-03-01
3aa06117-e1aa-4722-8fbc-a2ccd5be260a,Customer_5345,user69638@example.com,Mumbai,Maharashtra,India,2021-02-03
a488afc3-c6b3-4190-a761-2f6035652d64,Customer_8973,user30289@example.com,Kolkata,West Bengal,India,2021-03-09
af95986d-2a5e-40d3-bf87-cc92b25b9415,Customer_4566,user17665@example.com,Chennai,Tamil Nadu,India,2020-10-30
a1780adb-7d74-4778-8700-4007823312f5,Customer_6138,user17492@example.com,Mumbai,Maharashtra,India,2022-02-04
19a6543d-6060-45e1-8385-b1d647e0a18c,Customer_8811,user75909@example.com,Mumbai,Maharashtra,India,2021-08-21
ec7f5737-8a68-4510-8d24-e07e50d6654a,Customer_9320,user20500@example.com,Bangalore,Karnataka,India,2020-02-28
010eaaea-1c03-421d-9de8-6b41578679b7,Customer_2113,user98501@example.com,Bangalore,Karnataka,India,2020-03-11
d9342d99-b71b-4189-9227-efe1e14dacfc,Customer_2964,user84668@example.com,Chennai,Tamil Nadu,India,2021-02-17
9d78e103-52da-4e51-8bc9-c695788c4817,Customer_1651,user91183@example.com,Chennai,Tamil Nadu,India,2021-08-15
57198ec7-989d-4469-b865-6a8bce7662ee,Customer_9565,user51467@example.com,Delhi,Delhi,India,2021-03-05
f65cd656-711e-4bd0-a64c-6b257b37633e,Customer_6147,user41285@example.com,Kolkata,West Bengal,India,2020-07-28
def55a53-0a77-4247-b2e9-fafd35dbb0ba,Customer_3144,user98039@example.com,Kolkata,West Bengal,India,2021-02-09
a6901d3b-1e89-4798-afae-e165c5a565ed,Customer_6180,user19508@example.com,Kolkata,West Bengal,India,2021-04-13
f8d8a3f5-92cd-4901-8ca7-05b553315280,Customer_2638,user19602@example.com,Mumbai,Maharashtra,India,2021-04-14
f9757231-5baa-411e-b307-03f530f2db04,Customer_5345,user27361@example.com,Chennai,Tamil Nadu,India,2021-06-02
83aa220a-53f4-4044-8969-9b7c4ad62f01,Customer_2127,user42018@example.com,Hyderabad,Telangana,India,2022-06-21
d385a21a-94db-4283-a8e8-695c06b28241,Customer_3584,user67433@example.com,Hyderabad,Telangana,India,2020-10-18
2af8ad0d-681e-48fd-9201-406f0aa775f9,Customer_9666,user11025@example.com,Kolkata,West Bengal,India,2021-09-18
024d1f45-e903-46a4-820c-91fb4f6bb852,Customer_2697,user27601@example.com,Kolkata,West Bengal,India,2021-11-10
8c524757-7b96-45eb-891a-d7360e097126,Customer_2753,user82512@example.com,Kolkata,West Bengal,India,2020-04-28
f133ca58-410d-43f7-b319-1c94c5c44cab,Customer_5616,user89276@example.com,Bangalore,Karnataka,India,2020-10-05
a0a9cbf3-99e0-4d0b-b9d8-9e522a33f170,Customer_6617,user36685@example.com,Chennai,Tamil Nadu,India,2022-01-04
baa9c587-0e1c-4df6-894a-c897cde81d2d,Customer_9004,user42914@example.com,Kolkata,West Bengal,India,2021-06-01
e7e9ae80-1793-4872-8232-77805bc1c5c9,Customer_7939,user46265@example.com,Mumbai,Maharashtra,India,2020-04-04
d207d075-d1b6-4068-a884-f7f5ddaa275f,Customer_6464,user27146@example.com,Mumbai,Maharashtra,India,2020-01-04
d2413c19-08c1-417f-8425-4b4337e32190,Customer_8239,user82309@example.com,Kolkata,West Bengal,India,2020-06-14
68a42bd8-1e41-4a39-88d7-789d94a791a4,Customer_1158,user24663@example.com,Pune,Maharashtra,India,2021-07-28
f1d48059-ddd3-4266-b99a-165a6e9f27e6,Customer_3442,user81511@example.com,Delhi,Delhi,India,2022-06-23
9a4aba9f-6543-41fa-86c8-81241a73c37c,Customer_7049,user86350@example.com,Mumbai,Maharashtra,India,2022-05-04
634da535-8ecd-4bae-9b74-0ec3afbd8334,Customer_3088,user15482@example.com,Bangalore,Karnataka,India,2021-03-16
71767edf-8855-4a97-8fa2-7924442ce84f,Customer_1653,user56898@example.com,Kolkata,West Bengal,India,2021-01-08
fc5dbae4-96af-42f3-8ad6-b66e5cdcc367,Customer_5088,user97416@example.com,Chennai,Tamil Nadu,India,2021-11-29
25200658-dbc2-4dc1-bd7f-1ecf21b79f08,Customer_7658,user91351@example.com,Delhi,Delhi,India,2020-12-28
b248cfa7-cbf5-43d0-9407-14abe19143a7,Customer_3662,user33206@example.com,Bangalore,Karnataka,India,2020-08-30
f9f10bce-fdfc-44ef-af44-6320adfa1f89,Customer_3938,user53540@example.com,Pune,Maharashtra,India,2020-01-26
ad08a85e-31a7-41f6-9e57-1062963575c8,Customer_5065,user44970@example.com,Pune,Maharashtra,India,2022-04-01
7468d8b8-2975-43be-870b-34c49449f389,Customer_2771,user60140@example.com,Bangalore,Karnataka,India,2022-03-17
0d8989cd-0cce-4018-bd26-e7507c2a0992,Customer_8711,user39154@example.com,Mumbai,Maharashtra,India,2022-05-29
4ba273ca-9a34-48e0-b4c9-ed50a2377dc4,Customer_8541,user55830@example.com,Chennai,Tamil Nadu,India,2022-04-16
a3b7ff33-732b-4e37-a01c-c9278097a493,Customer_4728,user39219@example.com,Kolkata,West Bengal,India,2022-04-20
15604183-f47f-4231-887a-f5fa415df7bc,Customer_4164,user62227@example.com,Mumbai,Maharashtra,India,2021-11-06
bc9783d5-e1ed-44bb-be58-f5f50d060c89,Customer_2137,user46585@example.com,Hyderabad,Telangana,India,2020-10-12
69cbdbc3-b929-41e3-880e-ecbad3a9ad37,Customer_9346,user62386@example.com,Hyderabad,Telangana,India,2021-10-18
a0cbddef-3ea2-4229-ac14-c338a1b7d040,Customer_2889,user44237@example.com,Hyderabad,Telangana,India,2020-01-29
78deda2a-d60e-4ed1-bd83-e3939cb200e9,Customer_5349,user15014@example.com,Bangalore,Karnataka,India,2021-08-17
8ce73f61-f8c1-4782-9075-55e73664b66d,Customer_8119,user55309@example.com,Delhi,Delhi,India,2021-09-02
77391131-ce78-46cc-9667-8e9ee165ba55,Customer_9379,user25157@example.com,Hyderabad,Telangana,India,2021-03-22
ebcd2614-bd10-4c01-a8a0-f99dfaba29e9,Customer_4114,user43386@example.com,Pune,Maharashtra,India,2021-08-13
afb9ece6-c9dc-4a47-a6f4-5a445c838e55,Customer_8144,user10221@example.com,Mumbai,Maharashtra,India,2021-12-26
c68ad934-7a41-458f-9be7-db7186f10bcd,Customer_8066,user19171@example.com,Chennai,Tamil Nadu,India,2021-01-07
cf3c1124-69cb-4e02-9cac-20fc9ee4192e,Customer_6143,user96951@example.com,Hyderabad,Telangana,India,2021-09-30
34e41b99-9a38-4992-9fa1-b8389e8bfef5,Customer_5920,user76469@example.com,Delhi,Delhi,India,2022-01-07
efcb3d31-c4f1-4a60-b02e-3276d73b0c36,Customer_7691,user52753@example.com,Kolkata,West Bengal,India,2021-11-13
9deafdb1-7516-496f-9e36-0c0755152adc,Customer_5844,user82667@example.com,Pune,Maharashtra,India,2021-12-14
6fe433b1-e0f1-43d1-b15b-3887ae4b2202,Customer_7888,user97153@example.com,Bangalore,Karnataka,India,2020-07-15
5fc0706d-edb0-495f-8aca-94be6b5e2561,Customer_3851,user90676@example.com,Pune,Maharashtra,India,2021-11-24
cc159f38-acb3-4c7b-b600-519ad4f45383,Customer_9977,user10053@example.com,Kolkata,West Bengal,India,2021-02-19
7d2f81c6-4657-48a3-8764-b9acad8f31dd,Customer_4443,user66346@example.com,Kolkata,West Bengal,India,2020-10-20
a86afff7-f541-4e44-a7a9-f839b222edc0,Customer_8238,user67954@example.com,Hyderabad,Telangana,India,2021-04-21
f5eebc5a-abcc-4785-b5b1-3e59e04f0b13,Customer_8752,user32241@example.com,Chennai,Tamil Nadu,India,2021-06-07
999794bf-9dfa-4098-9688-c9ac46128bff,Customer_9445,user97012@example.com,Delhi,Delhi,India,2020-10-17
51868d70-3af3-43c8-8067-14c3c27237af,Customer_4848,user98184@example.com,Hyderabad,Telangana,India,2020-04-05
914f6919-27af-45f4-86d4-8ab7c4e20ddf,Customer_4262,user29313@example.com,Kolkata,West Bengal,India,2020-08-18
6d64d27e-b74e-4736-8f77-43e6ee1f88f1,Customer_5011,user72277@example.com,Mumbai,Maharashtra,India,2020-02-17
7d03f525-799d-4476-ad3f-36951499c6e2,Customer_7790,user92544@example.com,Delhi,Delhi,India,2021-04-11
a4b45802-2d12-4be2-89f0-63f904605bd1,Customer_7291,user74799@example.com,Chennai,Tamil Nadu,India,2022-01-05
b4a761e4-e642-4145-b710-74b108b5ac37,Customer_3417,user95990@example.com,Pune,Maharashtra,India,2020-09-06
3574cb6e-34e7-4c72-974b-e558025a4d21,Customer_2746,user65724@example.com,Mumbai,Maharashtra,India,2022-02-07
d818dc87-05ca-4319-8048-550ac366fa9b,Customer_9486,user70889@example.com,Chennai,Tamil Nadu,India,2020-06-29
816440cd-66f0-4356-8d55-ffab8df7fa40,Customer_5082,user25906@example.com,Mumbai,Maharashtra,India,2021-07-24
59641f1b-17b7-4873-a7a3-70e9c50375f7,Customer_8612,user97500@example.com,Ahmedabad,Gujarat,India,2020-05-16
b8ce12ca-e557-4388-a5d8-deef3c462ef7,Customer_8251,user90301@example.com,Hyderabad,Telangana,India,2022-02-12
4a2ab10f-259f-459f-af3d-ea57bbc7d1ac,Customer_9976,user68446@example.com,Pune,Maharashtra,India,2022-04-30
5372415f-f4d7-4b6c-96a7-f85820415ce3,Customer_8777,user68991@example.com,Bangalore,Karnataka,India,2022-01-31
4d24fca7-390d-433e-bda2-9f08cb2a49b1,Customer_5050,user93579@example.com,Kolkata,West Bengal,India,2022-02-08
5d079ed2-5780-4d02-a863-898db5d972d4,Customer_9540,user73517@example.com,Kolkata,West Bengal,India,2022-02-23
15b25aba-4b0b-4257-ae2d-fbe7c0468962,Customer_8206,user20155@example.com,Chennai,Tamil Nadu,India,2020-10-08
4df55ade-6da8-4cda-902a-eeefdabb9253,Customer_5451,user54020@example.com,Kolkata,West Bengal,India,2020-08-28
f7aa361d-2511-4c97-8339-fc85fec177dd,Customer_2320,user28136@example.com,Hyderabad,Telangana,India,2021-07-07
f17a3bf1-940e-4f20-8c9b-0a56b85e8069,Customer_7275,user30028@example.com,Bangalore,Karnataka,India,2020-08-24
415864f9-6315-4ab5-b862-fb6394b757a1,Customer_7797,user63424@example.com,Chennai,Tamil Nadu,India,2020-03-06
2adf6cb4-839a-4cd9-b0ac-53e3d6ff8e78,Customer_8633,user64496@example.com,Hyderabad,Telangana,India,2021-07-09
fd2a6603-e2b5-4acd-b586-25058e85400f,Customer_7883,user61049@example.com,Mumbai,Maharashtra,India,2020-07-30
f46e1f73-d678-4aa3-8d36-7c30d3cb4d00,Customer_7232,user72518@example.com,Mumbai,Maharashtra,India,2022-05-27
d4574512-a995-4320-96c4-141f90f56058,Customer_5892,user61116@example.com,Mumbai,Maharashtra,India,2020-12-26
9dae3e2d-b8f7-48b0-8b83-63bf4eb1c299,Customer_9947,user89069@example.com,Pune,Maharashtra,India,2021-07-05
9b8e1f18-efc3-45c2-84c7-15007db8847b,Customer_4595,user45774@example.com,Chennai,Tamil Nadu,India,2021-05-14
4465c2fa-dc20-4860-a0a8-3f9c4313a8ee,Customer_1475,user60968@example.com,Pune,Maharashtra,India,2021-05-12
5f9f9ff1-0c67-40c7-becd-78d61ce25709,Customer_7624,user31632@example.com,Hyderabad,Telangana,India,2021-11-15
4729229e-4bb2-4540-9327-4f09cee424fe,Customer_9751,user13534@example.com,Ahmedabad,Gujarat,India,2020-05-10
071f9a35-f494-4509-982d-b56fde66120b,Customer_1444,user21003@example.com,Pune,Maharashtra,India,2021-08-29
13a35c16-b0f0-4be7-a49c-7885f463c601,Customer_8564,user33819@example.com,Pune,Maharashtra,India,2020-05-18
9feb40d2-43e9-44a6-8644-88ac3308aef9,Customer_7211,user52906@example.com,Mumbai,Maharashtra,India,2020-09-23
274f8899-7cf8-4dbe-98d7-d78f15e730b8,Customer_6355,user54236@example.com,Chennai,Tamil Nadu,India,2021-04-10
976a7c8a-d7dc-4845-8d44-a5bed71d767b,Customer_7906,user43065@example.com,Pune,Maharashtra,India,2020-10-11
407cd797-9a9e-4f4d-8829-55cbc3a43619,Customer_1317,user80702@example.com,Delhi,Delhi,India,2021-04-26
cb6beb3e-b71c-42db-9cba-ddfde006d730,Customer_4673,user95215@example.com,Mumbai,Maharashtra,India,2020-12-24
6c1c7656-b2f6-4f69-93b6-e2eaaad71850,Customer_1659,user14067@example.com,Delhi,Delhi,India,2022-03-10
c6a1d1eb-964c-47d5-aa9f-b43ffda77e30,Customer_1333,user91439@example.com,Chennai,Tamil Nadu,India,2020-07-23
d30d07c2-823f-472d-b35d-9ce3afad4c15,Customer_3068,user72070@example.com,Bangalore,Karnataka,India,2020-09-01
60f39d45-ac95-414d-b3e6-257e8f571308,Customer_4571,user70952@example.com,Delhi,Delhi,India,2021-07-31
d8b040aa-57fd-4c1a-a0c4-393c13397f3a,Customer_7043,user31992@example.com,Kolkata,West Bengal,India,2022-02-24
bb3a52ba-ea77-4ac5-9134-ebc9ab2365e6,Customer_3683,user50768@example.com,Delhi,Delhi,India,2022-03-07
71962554-3e30-4e72-ad63-280a8a663f05,Customer_1420,user50888@example.com,Delhi,Delhi,India,2021-08-15
872e366b-4e20-4d0b-9d63-99cb9745679b,Customer_4249,user19961@example.com,Pune,Maharashtra,India,2021-02-10
6e3936c9-1103-4fd9-9917-6a32b4e96098,Customer_5941,user99687@example.com,Chennai,Tamil Nadu,India,2020-04-14
19144762-8ae8-4141-85a9-c39fb5a09b17,Customer_1672,user55508@example.com,Delhi,Delhi,India,2022-03-26
2d110404-3630-48a0-9f4e-3c86f88014e7,Customer_7071,user19038@example.com,Pune,Maharashtra,India,2021-11-08
58daa1ba-283c-4a0d-8d43-939b3cfecf27,Customer_7882,user74251@example.com,Hyderabad,Telangana,India,2020-01-13
f61ae87c-c563-4bd0-b3c9-6757c7eab3fd,Customer_6934,user93307@example.com,Delhi,Delhi,India,2021-03-19
2fe72142-a6ae-4b40-90f1-9ca893a1c738,Customer_3506,user67080@example.com,Ahmedabad,Gujarat,India,2021-12-25
8348eeab-bf23-46e2-bcc3-6c71800dca22,Customer_9548,user95256@example.com,Bangalore,Karnataka,India,2022-01-21
128fbb24-e9dc-40e1-ae9f-570295d87886,Customer_9817,user73372@example.com,Kolkata,West Bengal,India,2021-09-22
b75983ba-9dbf-496a-b41b-f8cf74d76555,Customer_5397,user52245@example.com,Ahmedabad,Gujarat,India,2021-03-22
07188463-c382-42a3-a720-275760e9fc68,Customer_2419,user46559@example.com,Chennai,Tamil Nadu,India,2022-04-30
240e12ab-9c4c-45d2-8315-71f2d678abf2,Customer_8613,user84691@example.com,Ahmedabad,Gujarat,India,2020-09-06
e15091a0-71e7-48cd-8c74-7de56dd5f9d3,Customer_1470,user74789@example.com,Pune,Maharashtra,India,2020-12-10
b3b8085b-9879-4c73-9ad3-ce2a5b689941,Customer_8988,user37802@example.com,Hyderabad,Telangana,India,2020-07-05
32ff92b2-9863-40eb-80f4-8dd453b5fd12,Customer_5232,user54608@example.com,Hyderabad,Telangana,India,2022-03-27
76236c3f-e6d3-47ff-8324-917ed82afb4f,Customer_5526,user82848@example.com,Kolkata,West Bengal,India,2022-06-20
1f624869-50e1-424b-a6a9-1f79ec3615d8,Customer_4130,user21221@example.com,Mumbai,Maharashtra,India,2021-06-13
71feab5f-b76e-44fd-a351-9a6833fe4548,Customer_7658,user74038@example.com,Chennai,Tamil Nadu,India,2022-01-07
11382fb9-75d0-4bd3-a1a4-fa13f2e044af,Customer_8800,user94659@example.com,Chennai,Tamil Nadu,India,2021-12-08
38a1f04d-e206-401f-9c43-c97389c447e9,Customer_1282,user22196@example.com,Ahmedabad,Gujarat,India,2021-04-03
4c7e1d02-f964-43a7-a689-b9da42c4944e,Customer_7625,user41890@example.com,Kolkata,West Bengal,India,2020-08-14
8a034f39-14bd-409a-8329-bd5822420cb1,Customer_7046,user72031@example.com,Kolkata,West Bengal,India,2021-11-10
a7b0eed8-004d-4f7c-b5a9-2f4c2b593fbc,Customer_6419,user56112@example.com,Hyderabad,Telangana,India,2021-03-11
92bd4b2b-8468-4f8c-80a9-065718cc91e2,Customer_6023,user42951@example.com,Ahmedabad,Gujarat,India,2020-10-04
0610d171-4fdc-449d-9ace-11e0881e293b,Customer_4155,user51359@example.com,Chennai,Tamil Nadu,India,2020-05-03
b0b2a120-4a5d-43bb-b32c-a67321edb83c,Customer_9779,user34267@example.com,Delhi,Delhi,India,2022-01-30
ae0114ac-75bb-4187-8a77-d1ce43414c7b,Customer_8933,user46241@example.com,Chennai,Tamil Nadu,India,2020-08-09
747240ad-f424-47c1-b737-e6b02feb1f7e,Customer_4180,user48829@example.com,Kolkata,West Bengal,India,2020-04-12
452c1fa2-0d23-4d13-b66a-19b8512f9008,Customer_3939,user49618@example.com,Chennai,Tamil Nadu,India,2021-01-04
faf78a49-d139-49e8-b088-996879738ef5,Customer_9751,user26591@example.com,Mumbai,Maharashtra,India,2021-12-26
893dcc52-0777-4c28-94af-4d15d4921735,Customer_1893,user82529@example.com,Kolkata,West Bengal,India,2020-02-16
80f8ad11-7927-4f26-81ac-345542e56c89,Customer_3068,user93606@example.com,Kolkata,West Bengal,India,2021-12-15
1dda9c27-07f4-4640-8e08-68ad54875036,Customer_1200,user85243@example.com,Ahmedabad,Gujarat,India,2020-04-15
bf16dec5-5029-4010-82cf-00026ffa8598,Customer_8843,user67733@example.com,Kolkata,West Bengal,India,2021-04-25
6a4e305f-3e8c-4d8c-8ba0-aece8b25dcb7,Customer_1841,user43092@example.com,Hyderabad,Telangana,India,2020-07-07
184883cf-252b-4b21-87c1-505e086fe4a3,Customer_2070,user62521@example.com,Ahmedabad,Gujarat,India,2020-04-26
48d8a368-94ab-4b15-86a9-7f70674df7e1,Customer_1878,user29887@example.com,Ahmedabad,Gujarat,India,2020-03-16
7adb0708-4559-412d-970f-6cfaf68ff756,Customer_5978,user21164@example.com,Bangalore,Karnataka,India,2022-04-10
0b488250-7f3d-4a36-829e-9492466ebd60,Customer_7818,user89471@example.com,Chennai,Tamil Nadu,India,2020-05-01
79fc2ac4-6f2a-438c-a089-d6291bf7515f,Customer_9561,user59856@example.com,Chennai,Tamil Nadu,India,2022-03-05
823bb041-9ac6-4a0f-8526-a2adc87d414b,Customer_5871,user87139@example.com,Ahmedabad,Gujarat,India,2021-03-29
90247e4c-5f2c-4f18-87fd-db3a280f3a75,Customer_1986,user89905@example.com,Pune,Maharashtra,India,2020-11-08
6f632467-6aa5-4509-b92d-edd39f30d8d9,Customer_4404,user91987@example.com,Delhi,Delhi,India,2022-02-20
32739231-9a5f-4c24-9687-362b09256533,Customer_2330,user30585@example.com,Chennai,Tamil Nadu,India,2020-09-27
8426e32c-adf5-4cc4-aa07-a51e26f597d5,Customer_2229,user30517@example.com,Chennai,Tamil Nadu,India,2020-06-26
de5ae02e-0dc9-41a8-a2f5-013e145a38e8,Customer_8381,user87832@example.com,Mumbai,Maharashtra,India,2021-02-22
54de44f5-adaf-425c-9c02-1f233c9058a5,Customer_1534,user40340@example.com,Ahmedabad,Gujarat,India,2020-10-25
6805272a-2e24-4c0d-9e07-473203cd049e,Customer_5632,user69510@example.com,Kolkata,West Bengal,India,2021-12-24
0bcf65d4-6edc-421d-bfda-88f20aa4a378,Customer_4824,user44675@example.com,Delhi,Delhi,India,2021-12-04
